Last Price,Open Price,Max,Min,Size,Change Persent,Class
0.59674,0.77921,0.78416,0.552,4.06,0.2343,Binance Coin
0.6174,0.59679,0.65753,0.55498,4.70,0.0346,Binance Coin
0.66617,0.61748,0.68613,0.581,2.98,0.079,Binance Coin
0.82171,0.66618,0.91257,0.6605,7.38,0.2335,Binance Coin
0.8216,0.82203,0.85886,0.75487,4.75,1.0E4,Binance Coin
0.75044,0.82174,0.82272,0.62253,8.04,0.0866,Binance Coin
0.75391,0.75044,0.80324,0.69756,5.00,0.0046,Binance Coin
0.78585,0.75387,0.84877,0.7041,4.91,0.0424,Binance Coin
0.8197,0.78591,0.82648,0.74218,3.13,0.0431,Binance Coin
0.83286,0.81958,0.86489,0.78882,3.21,0.0161,Binance Coin
0.82369,0.83286,0.91125,0.7982,3.60,0.011,Binance Coin
0.76221,0.82392,0.8498,0.74696,2.80,0.0746,Binance Coin
0.78104,0.7622,0.7988,0.68415,3.95,0.0247,Binance Coin
0.70547,0.78102,0.78582,0.7031,3.50,0.0968,Binance Coin
0.58523,0.70549,0.71174,0.57131,3.63,0.1704,Binance Coin
0.58075,0.58523,0.6567,0.56966,4.10,0.0077,Binance Coin
0.42609,0.58075,0.58286,0.33665,10.76,0.2663,Binance Coin
0.41449,0.4261,0.44953,0.392,4.32,0.0272,Binance Coin
0.38637,0.41446,0.42854,0.3766,4.14,0.0679,Binance Coin
0.39242,0.38631,0.43342,0.37945,3.63,0.0157,Binance Coin
0.35957,0.39242,0.41706,0.35634,3.35,0.0837,Binance Coin
0.3075,0.35966,0.36513,0.28757,6.10,0.1448,Binance Coin
0.36752,0.3075,0.38633,0.29839,3.84,0.1952,Binance Coin
0.31549,0.36754,0.3748,0.30612,3.21,0.1416,Binance Coin
0.34478,0.31553,0.35837,0.30916,3.03,0.0928,Binance Coin
0.35051,0.34478,0.35594,0.30335,3.05,0.0166,Binance Coin
0.35932,0.35036,0.38145,0.34245,2.95,0.0251,Binance Coin
0.38767,0.35929,0.40906,0.32559,2.92,0.0789,Binance Coin
0.3714,0.38768,0.39865,0.36322,2.37,0.042,Binance Coin
0.37799,0.3714,0.38713,0.35862,2.46,0.0178,Binance Coin
0.33678,0.378,0.39211,0.33152,3.60,0.109,Binance Coin
0.33461,0.33678,0.37003,0.32914,3.55,0.0064,Binance Coin
0.32962,0.33461,0.33717,0.3187,2.66,0.0149,Binance Coin
0.3573,0.32977,0.36172,0.31367,3.21,0.084,Binance Coin
0.37587,0.3573,0.37994,0.3219,3.90,0.052,Binance Coin
0.48781,0.37588,0.55696,0.3403,12.96,0.2978,Binance Coin
0.47542,0.48782,0.51964,0.41763,6.91,0.0254,Binance Coin
0.51716,0.47534,0.52869,0.43821,4.62,0.0878,Binance Coin
0.48181,0.51717,0.54678,0.4421,4.34,0.0683,Binance Coin
0.46542,0.48182,0.48727,0.42958,3.23,0.034,Binance Coin
0.47011,0.46533,0.48358,0.44372,2.97,0.0101,Binance Coin
0.49302,0.47024,0.5096,0.44536,3.43,0.0487,Binance Coin
0.36341,0.49301,0.49444,0.32032,5.52,0.2629,Binance Coin
0.38401,0.36344,0.39657,0.32185,3.01,0.0567,Binance Coin
0.39611,0.38403,0.41878,0.34668,3.88,0.0315,Binance Coin
0.38711,0.39616,0.4112,0.3741,2.71,0.0227,Binance Coin
0.38657,0.38728,0.3958,0.37518,2.47,0.0014,Binance Coin
0.35458,0.38658,0.39666,0.34622,2.96,0.0827,Binance Coin
0.352,0.35459,0.35522,0.33286,2.47,0.0073,Binance Coin
0.33872,0.35199,0.37257,0.3338,2.82,0.0377,Binance Coin
0.34412,0.33876,0.35447,0.31516,3.22,0.0159,Binance Coin
31.774,34.438,40.8,31.079,44.85,0.0774,Litecoin
32.086,31.771,32.91,29.378,41.73,0.0098,Litecoin
32.9,32.081,33.864,29.66,44.19,0.0254,Litecoin
34.625,32.899,34.954,30.13,52.35,0.0525,Litecoin
44.709,34.629,46.151,32.441,60.56,0.2912,Litecoin
43.422,44.707,47.293,40.721,61.37,0.0288,Litecoin
51.424,43.422,52.188,42.855,68.9,0.1843,Litecoin
48.609,51.424,53.406,42.723,71.82,0.0547,Litecoin
57.992,48.619,59.515,44.984,112.29,0.193,Litecoin
61.321,57.989,61.978,52.689,86.0,0.0574,Litecoin
61.044,61.322,62.571,57.461,77.8,0.0045,Litecoin
60.787,61.044,63.161,57.79,70.53,0.0042,Litecoin
92.3,60.788,97.788,60.267,104.07,0.5184,Litecoin
77.675,92.291,95.428,74.998,63.63,0.1585,Litecoin
80.99,77.67,84.299,75.494,64.86,0.0427,Litecoin
72.221,80.991,81.45,70.423,82.32,0.1083,Litecoin
77.806,72.218,82.339,66.768,82.81,0.0773,Litecoin
88.224,77.806,95.247,71.824,79.51,0.1339,Litecoin
86.624,88.047,106.543,83.8,159.35,0.0181,Litecoin
102.714,86.635,104.597,85.228,113.76,0.1857,Litecoin
112.409,102.712,121.587,99.242,111.36,0.0944,Litecoin
118.036,112.364,120.569,98.578,91.55,0.0501,Litecoin
137.567,118.015,142.604,111.855,93.68,0.1655,Litecoin
142.255,137.616,145.5,128.679,75.93,0.0341,Litecoin
133.876,142.26,143.11,111.821,89.91,0.0589,Litecoin
118.421,133.879,136.99,112.872,83.88,0.1154,Litecoin
101.207,118.424,124.828,95.453,77.11,0.1454,Litecoin
100.279,101.206,105.37,76.708,112.53,0.0092,Litecoin
88.803,100.276,101.369,87.103,65.26,0.1144,Litecoin
94.192,88.789,100.312,84.125,60.9,0.0607,Litecoin
85.512,94.19,106.384,82.623,79.44,0.0922,Litecoin
72.686,85.497,91.499,71.699,81.6,0.15,Litecoin
73.274,72.688,78.762,58.552,58.09,0.0081,Litecoin
64.271,73.29,75.051,62.311,54.73,0.1229,Litecoin
68.79,64.282,70.826,63.946,57.69,0.0703,Litecoin
70.491,68.788,72.761,67.706,53.04,0.0247,Litecoin
73.178,70.491,79.936,69.614,64.49,0.0381,Litecoin
55.459,73.176,74.079,51.163,93.21,0.2421,Litecoin
56.798,55.46,57.401,52.592,71.19,0.0242,Litecoin
55.737,56.803,59.838,53.534,70.76,0.0187,Litecoin
53.737,55.737,57.558,51.398,66.86,0.0359,Litecoin
56.752,53.739,59.383,47.605,68.92,0.0561,Litecoin
58.281,56.751,62.446,55.72,96.88,0.0269,Litecoin
62.093,58.281,64.366,57.272,97.73,0.0654,Litecoin
58.285,62.096,65.384,56.727,73.98,0.0613,Litecoin
48.18,58.285,59.926,43.989,89.06,0.1734,Litecoin
47.523,48.182,49.254,42.513,84.01,0.0136,Litecoin
45.237,47.523,48.455,43.854,81.31,0.0481,Litecoin
43.273,45.237,46.161,42.982,58.34,0.0434,Litecoin
39.678,43.273,44,35.944,74.11,0.0831,Litecoin
42.751,39.678,42.751,39.486,56.89,0.0774,Litecoin
42.855,42.751,44.18,38.972,51.76,0.0024,Litecoin
49.438,42.855,49.438,42.727,60.04,0.1536,Litecoin
59.29,49.436,77.932,48.878,70.61,0.1993,Litecoin
53.272,59.285,62.314,50.87,46.41,0.1015,Litecoin
70.751,53.269,72.714,52.919,69.64,0.3281,Litecoin
76.613,70.751,77.76,70.751,61.68,0.0829,Litecoin
76.741,76.613,84.086,72.362,66.93,0.0017,Litecoin
74.818,76.744,80.681,66.495,85.95,0.0251,Litecoin
58.078,74.817,79.92,56.953,97.91,0.2237,Litecoin
60.454,58.078,63.813,56.293,64.28,0.0409,Litecoin
34.44,60.454,60.456,24.353,156.58,0.4303,Litecoin
38.347,34.435,43.486,29.447,114.28,0.1134,Litecoin
38.851,38.347,41.131,34.839,70.29,0.0131,Litecoin
40.709,38.848,42.712,37.117,118.91,0.0478,Litecoin
42.532,40.709,47.605,39.948,96.94,0.0448,Litecoin
44.137,42.531,44.4,38.012,79.82,0.0377,Litecoin
44.423,44.142,45.578,39.638,131.37,0.0065,Litecoin
49.212,44.376,50.8,43.24,114.16,0.1078,Litecoin
47.02,49.214,49.929,44.551,79.59,0.0446,Litecoin
43.264,47.019,47.019,39.575,93.7,0.0799,Litecoin
43.875,43.26,46.503,41.733,86.44,0.0141,Litecoin
47.746,43.874,48.011,41.831,63.62,0.0882,Litecoin
46.794,47.73,49.93,44.754,87.29,0.0199,Litecoin
45.104,46.795,47.051,42.161,70.41,0.0361,Litecoin
43.59,45.107,45.118,41.858,54.49,0.0336,Litecoin
41.078,43.588,44.648,39.323,54.52,0.0576,Litecoin
42.077,41.077,42.243,40.391,46.57,0.0243,Litecoin
44.697,42.077,45.866,40.812,71.83,0.0623,Litecoin
42.468,44.696,45.586,40.967,101.27,0.0499,Litecoin
49.153,42.468,49.503,41.486,52.95,0.1574,Litecoin
61.637,49.154,62.217,47.001,108.04,0.254,Litecoin
58.446,61.637,65.098,52.585,85.7,0.0518,Litecoin
59.868,58.445,60.593,51.726,89.87,0.0243,Litecoin
60.228,59.822,68.877,57.789,125.04,0.006,Litecoin
56.952,60.228,62.987,54.046,91.07,0.0544,Litecoin
47.812,56.952,64.273,45.562,106.13,0.1605,Litecoin
50.828,47.812,51.309,45.262,95.46,0.0631,Litecoin
48.492,50.833,51.02,46.997,69.38,0.0459,Litecoin
46.047,48.492,48.527,41.932,70.74,0.0504,Litecoin
45.518,46.019,48.477,43.299,87.41,0.0115,Litecoin
48.861,45.492,50.549,45.009,83.98,0.0734,Litecoin
46.968,48.888,51.515,45.624,77.8,0.0387,Litecoin
59.263,46.948,59.61,46.45,93.69,0.2618,Litecoin
55.73,59.266,60.568,52.281,74.81,0.0596,Litecoin
58.856,55.732,64.761,51.502,63.66,0.0561,Litecoin
63.787,58.862,66.668,57.082,56.22,0.0838,Litecoin
87.149,63.799,88.379,61.045,64.35,0.3662,Litecoin
72.683,87.19,93.952,64.511,1.46,0.166,Litecoin
83.154,72.676,92.881,71.528,1.32,0.1441,Litecoin
76.656,83.146,86.787,70.01,983.89,0.0782,Litecoin
119.84,76.675,124.044,75.525,1.41,0.5634,Litecoin
129.62,119.867,135.126,95.362,2.05,0.0816,Litecoin
136.781,129.657,140.646,120.059,1.97,0.0552,Litecoin
177.179,136.932,181.849,135.401,3.09,0.2953,Litecoin
143.531,177.187,185.671,112.897,3.08,0.1899,Litecoin
137.642,143.541,166.052,122.881,2.44,0.041,Litecoin
133.349,137.65,147.608,118.291,755.29,0.0312,Litecoin
155.393,133.378,164.031,125.701,839.37,0.1653,Litecoin
225.942,155.572,228.816,145.275,1.12,0.454,Litecoin
227.5,226.009,247.073,185.652,1.44,0.0069,Litecoin
171.868,226.831,233.584,157.993,1.01,0.2445,Litecoin
182.816,171.846,196.097,153.951,949.5,0.0637,Litecoin
226.208,182.839,230.087,179.612,877.5,0.2374,Litecoin
199.991,226.043,228.041,191.631,633.36,0.1159,Litecoin
184.061,200.079,201.799,167.922,1.04,0.0797,Litecoin
195.231,184.079,217.658,180.069,1.14,0.0607,Litecoin
256.269,195.209,256.367,192.371,1.38,0.3126,Litecoin
300.927,256.269,335.268,240.174,774.69,0.1743,Litecoin
225.197,301.084,304.464,207.384,1.61,0.2517,Litecoin
276.75,224.941,278.468,211.328,1.18,0.2289,Litecoin
347.03,276.76,372.264,264.913,1.44,0.2539,Litecoin
299.5,347.129,412.802,291.625,1.52,0.137,Litecoin
169.416,299.781,323.78,145.878,1.26,0.4343,Litecoin
163.501,169.429,208.583,118.471,153.84,0.0349,Litecoin
172.99,163.888,197.602,155.27,167.62,0.058,Litecoin
161.633,172.991,182.214,145.856,129.5,0.0656,Litecoin
152.566,161.704,181.109,151.669,108.63,0.0561,Litecoin
126.814,152.599,156.109,105.117,103.5,0.1688,Litecoin
140.008,126.821,149.127,124.713,67.76,0.104,Litecoin
133.982,140.008,148.058,127.795,83.88,0.043,Litecoin
119.87,133.99,139.678,117.702,103.73,0.1053,Litecoin
125.531,119.87,127.399,104.049,95.61,0.0472,Litecoin
144.691,125.886,146.478,123.781,75.19,0.1526,Litecoin
156.057,144.093,156.299,135.68,78.14,0.0786,Litecoin
182.71,155.98,184.955,145.347,186.15,0.1708,Litecoin
179.698,182.791,188.739,162.752,273.55,0.0165,Litecoin
175.46,179.697,191.26,165.037,256.7,0.0236,Litecoin
212.239,175.48,224.99,165.74,200.99,0.2096,Litecoin
178.52,212.02,232.27,163.417,312.44,0.1589,Litecoin
181.331,178.53,233.814,170.921,489.14,0.0157,Litecoin
150.94,181.341,181.65,141.813,488.99,0.1676,Litecoin
169.04,150.85,172.648,139.921,463.99,0.1199,Litecoin
179.81,169.05,186.93,161.679,480.41,0.0637,Litecoin
185.641,179.82,192.839,166.56,495.18,0.0324,Litecoin
196.35,185.77,214.459,176.626,489.59,0.0577,Litecoin
189.552,196.35,204.809,171.37,327.91,0.0346,Litecoin
197.6,189.512,208.425,187.665,166.8,0.0425,Litecoin
257.7,197.6,295.1,197.1,15.01,0.3041,Litecoin
226.8,257.7,281.1,199.8,10.09,0.1199,Litecoin
195.2,226.8,230.1,190.4,6.84,0.1393,Litecoin
162.9,195.1,218.9,130.3,5.51,0.1655,Litecoin
157.6,162.9,169.7,141.5,5.82,0.0325,Litecoin
148.7,157.6,162.4,141.5,3.52,0.0565,Litecoin
157.7,148.7,166.7,145.4,3.4,0.0605,Litecoin
150.8,157.7,161.1,143,3.48,0.0438,Litecoin
129.4,150.8,153.2,125.3,3.45,0.1419,Litecoin
147.7,129.4,150.5,121.1,3.38,0.1414,Litecoin
108.3,147.7,153.5,96.6,4.61,0.2668,Litecoin
110.8,108.3,116.5,97.9,4.53,0.0231,Litecoin
121.8,110.9,123.8,104.4,3.55,0.0993,Litecoin
126.7,121.8,143.8,120.9,4.42,0.0402,Litecoin
115.6,126.7,132.4,113,3.16,0.0876,Litecoin
108.2,115.6,115.8,91.7,4.61,0.064,Litecoin
104.9,108.2,115.8,99.1,124.75,0.0305,Litecoin
105.5,104.9,109.2,96.4,344.81,0.0057,Litecoin
116.9,105.5,117.1,100.9,306.14,0.1081,Litecoin
124.9,116.9,127.7,111.5,3.14,0.0684,Litecoin
124.7,124.9,134,119.2,3.58,0.0016,Litecoin
112.8,124.7,129.5,109.9,2.67,0.0954,Litecoin
114.3,112.8,114.7,101.9,2.26,0.0133,Litecoin
105,114.3,115.1,104.9,2.26,0.0814,Litecoin
95.9,105,105.9,94,2.64,0.0867,Litecoin
94.2,95.9,107.1,92.9,2.97,0.0177,Litecoin
68.9,94.3,95.7,54.9,9.29,0.2686,Litecoin
69.8,68.9,74.4,64.8,4.61,0.0131,Litecoin
63,69.8,74,60.7,4.01,0.0974,Litecoin
63.8,63,70.5,61.4,2.94,0.0127,Litecoin
52.1,63.7,66.5,51.8,2.81,0.1834,Litecoin
47.19,52.1,52.6,40.4,9.93,0.0942,Litecoin
58.87,47.19,59.66,44.99,9.19,0.2475,Litecoin
50.55,58.87,60.45,49.87,3.47,0.1413,Litecoin
54.07,50.55,54.68,48.02,3.22,0.0696,Litecoin
55.09,54.07,55.46,46.56,3.91,0.0189,Litecoin
56.35,55.09,61.66,54.47,4.16,0.0229,Litecoin
60.4,56.35,64.55,52.02,3.79,0.0719,Litecoin
60.81,60.44,62.96,56.66,3.18,0.0068,Litecoin
63.8,60.83,65.61,57.75,2.93,0.0492,Litecoin
54.09,63.8,65.81,52.67,4.03,0.1522,Litecoin
52.99,54.09,58.21,51.83,3.95,0.0203,Litecoin
60.14,52.99,62.19,51.88,4.86,0.1349,Litecoin
63.28,60.14,64.62,53,4.47,0.0522,Litecoin
57.82,63.28,67.38,54.66,4.81,0.0863,Litecoin
53.43,57.82,57.83,50.17,5.29,0.0759,Litecoin
52.92,53.43,55.46,51.1,3.17,0.0095,Litecoin
52.79,52.91,55.69,51.63,2.43,0.0025,Litecoin
50.39,52.79,54.45,48.39,2.49,0.0455,Litecoin
52.18,50.39,52.47,49.7,1.83,0.0355,Litecoin
56.62,52.18,57.56,51.83,2.97,0.0851,Litecoin
69.39,56.62,71.72,54.07,7.58,0.2255,Litecoin
59.85,69.29,72.94,48,12.24,0.1375,Litecoin
63.96,59.85,64.4,53.61,4.27,0.0687,Litecoin
76.46,63.96,81.91,59.58,12.03,0.1954,Litecoin
76.47,76.46,80.52,70.61,6.93,1.0E4,Litecoin
76.37,76.47,83.98,74.57,5.87,0.0013,Litecoin
64.89,76.36,79.76,62.83,5.94,0.1503,Litecoin
65.76,64.89,66.78,61.09,4.19,0.0134,Litecoin
70.08,65.76,71.03,65.39,4.11,0.0657,Litecoin
76.34,70.08,77.84,69.05,5.21,0.0893,Litecoin
131.98,157.38,165.28,125.87,3.34,0.1614,Bitcoin Cash 
128.16,131.98,135.05,120.98,2.23,0.0289,Bitcoin Cash 
125.39,128.14,134.84,116.29,2.36,0.0216,Bitcoin Cash 
121.07,125.39,126.04,105.15,2.98,0.0344,Bitcoin Cash 
127.83,121.08,131.71,111.36,3.02,0.0558,Bitcoin Cash 
121.48,127.83,128.53,118.31,2.54,0.0497,Bitcoin Cash 
154.17,121.48,154.17,120.64,4.01,0.2691,Bitcoin Cash 
130.31,154.19,157.25,126.22,5.62,0.1548,Bitcoin Cash 
133.28,130.31,136.19,120.79,6.25,0.0228,Bitcoin Cash 
155.73,133.28,160.8,125.83,10.44,0.1684,Bitcoin Cash 
166.24,155.73,169.5,147.01,18.19,0.0675,Bitcoin Cash 
167.11,166.23,174.76,153.55,12.04,0.0053,Bitcoin Cash 
305.63,167.11,345.59,165.07,51.14,0.8289,Bitcoin Cash 
277.29,305.6,328.68,254.16,10.58,0.0927,Bitcoin Cash 
298.95,277.28,333.42,272.34,12.47,0.0781,Bitcoin Cash 
264.81,298.96,308.05,257.67,14.69,0.1142,Bitcoin Cash 
290.55,264.82,312.98,232.07,18.4,0.0972,Bitcoin Cash 
352.7,290.49,382.51,275.81,18.58,0.2139,Bitcoin Cash 
357.51,352.57,447.42,333.24,31.1,0.0136,Bitcoin Cash 
404.94,357.51,443.73,356.59,20.14,0.1327,Bitcoin Cash 
433,404.93,480.79,390.88,29.35,0.0693,Bitcoin Cash 
392.07,432.99,448.83,366.24,14.58,0.0945,Bitcoin Cash 
421.37,392.07,424.89,371.98,12.2,0.0748,Bitcoin Cash 
480.14,421.37,522.8,403.13,12.12,0.1394,Bitcoin Cash 
441.62,480.14,519.18,390.8,18.52,0.0802,Bitcoin Cash 
406.71,441.62,448.69,383.52,12.42,0.079,Bitcoin Cash 
343.51,406.71,427.17,318.31,13.42,0.1554,Bitcoin Cash 
324.22,343.49,345.29,252.32,22.04,0.0561,Bitcoin Cash 
305.38,324.2,331.75,282.69,13.5,0.0581,Bitcoin Cash 
335.39,305.5,348.2,291.18,11.7,0.0983,Bitcoin Cash 
316.13,335.42,354.9,306.15,12.24,0.0574,Bitcoin Cash 
306.59,316.12,358.95,270.96,15.53,0.0302,Bitcoin Cash 
305.52,306.61,327.48,289.4,11.53,0.0035,Bitcoin Cash 
279.25,305.53,314.87,270.67,11.97,0.086,Bitcoin Cash 
299.71,279.26,306.04,273.56,12.76,0.0733,Bitcoin Cash 
304.08,299.71,312.13,292.58,11.77,0.0146,Bitcoin Cash 
312.13,304.06,332.12,300.3,13.82,0.0265,Bitcoin Cash 
227.13,312.16,312.33,204.4,19.73,0.2723,Bitcoin Cash 
222.79,227.12,235.19,212.33,16.13,0.0191,Bitcoin Cash 
224.18,222.79,240.54,216.79,15.99,0.0062,Bitcoin Cash 
213.05,224.17,229.97,208.85,15.06,0.0496,Bitcoin Cash 
252.81,213.05,269.73,199.08,13.98,0.1866,Bitcoin Cash 
289.67,252.72,305.01,245.32,34.71,0.1458,Bitcoin Cash 
283.09,289.68,307.95,271.71,20.75,0.0227,Bitcoin Cash 
265.46,283.09,298.95,261.86,15.26,0.0623,Bitcoin Cash 
215.16,265.46,270.7,194.42,26.04,0.1895,Bitcoin Cash 
217.74,215.16,237.62,192.07,19.1,0.012,Bitcoin Cash 
211.03,217.74,231.19,203.67,13.54,0.0308,Bitcoin Cash 
206.81,211.03,215.69,204.11,12.94,0.02,Bitcoin Cash 
186.21,206.8,210.61,170.08,17.19,0.0996,Bitcoin Cash 
206.14,186.21,209.4,183.22,11.8,0.1071,Bitcoin Cash 
224.45,206.19,226.97,192.18,16.21,0.0888,Bitcoin Cash 
261.15,224.46,278.95,220.83,21.66,0.1635,Bitcoin Cash 
338.8,261.14,403.78,258.25,35.92,0.2973,Bitcoin Cash 
310.17,338.81,365.49,298.18,21.54,0.0845,Bitcoin Cash 
380.12,310.14,413.25,307.91,23.3,0.2255,Bitcoin Cash 
444.48,380.12,459.12,380.12,21.66,0.1693,Bitcoin Cash 
439.07,444.49,497.71,425.78,21.3,0.0122,Bitcoin Cash 
373.12,439.03,457.63,354.13,33.44,0.1502,Bitcoin Cash 
306.31,373.1,407.7,299.8,32.46,0.179,Bitcoin Cash 
330.77,306.32,352.29,304.56,26.66,0.0799,Bitcoin Cash 
167.43,330.77,330.79,134.5,53.11,0.4938,Bitcoin Cash 
219.89,167.37,244.18,151.09,41.19,0.3134,Bitcoin Cash 
213.83,219.89,233.05,199.1,29.8,0.0276,Bitcoin Cash 
238.05,213.81,247.52,204.8,28.6,0.1133,Bitcoin Cash 
233.04,238.05,279.91,221.86,35.14,0.0211,Bitcoin Cash 
243.7,233.05,247.45,206.63,28.52,0.0457,Bitcoin Cash 
238.09,243.69,245.62,215.48,25.22,0.023,Bitcoin Cash 
260.87,238.09,275.4,234.45,28.6,0.0957,Bitcoin Cash 
265.4,260.88,277.06,236.49,26.32,0.0174,Bitcoin Cash 
236.44,265.39,265.51,219.03,25.59,0.1091,Bitcoin Cash 
234.12,236.44,254.71,221.18,17.26,0.0098,Bitcoin Cash 
252.53,234.12,253.54,221.48,15.73,0.0786,Bitcoin Cash 
253.27,252.51,269.24,236.81,19.41,0.0029,Bitcoin Cash 
240.7,253.25,258.87,231.99,14.42,0.0496,Bitcoin Cash 
232.78,240.7,242.78,224.61,11.67,0.0329,Bitcoin Cash 
216.42,232.84,245.56,206.34,9.68,0.0703,Bitcoin Cash 
225.28,216.42,227.14,213.45,7.71,0.0409,Bitcoin Cash 
236.63,225.27,245.7,216.14,8.77,0.0504,Bitcoin Cash 
224.43,236.59,239.09,218.19,5.85,0.0515,Bitcoin Cash 
251.01,224.43,253.28,220.42,6.46,0.1184,Bitcoin Cash 
319.51,251.12,321.21,244.41,12.59,0.2729,Bitcoin Cash 
305.25,319.51,337.62,249.43,16.04,0.0446,Bitcoin Cash 
302.18,305.27,309.01,269.99,10.78,0.0101,Bitcoin Cash 
286.64,302.19,324.95,276.26,11.72,0.0514,Bitcoin Cash 
268.01,286.64,294.92,258.5,7.38,0.065,Bitcoin Cash 
225.51,268.01,295.19,202.93,12.56,0.1586,Bitcoin Cash 
230.11,225.57,233.16,215.73,8.65,0.0204,Bitcoin Cash 
233.2,230.12,241.3,219.2,4.3,0.0135,Bitcoin Cash 
221.27,233.19,233.4,203.53,3.38,0.0512,Bitcoin Cash 
218.47,221.28,234.67,213.08,3.94,0.0127,Bitcoin Cash 
237.29,218.48,246.2,216.4,3.52,0.0862,Bitcoin Cash 
244.82,237.28,266.42,233.79,6.16,0.0317,Bitcoin Cash 
275.63,244.79,277.63,238,4.55,0.1259,Bitcoin Cash 
261.74,275.63,280.67,252.87,5.32,0.0504,Bitcoin Cash 
253.76,261.69,276.79,231.13,5.21,0.0305,Bitcoin Cash 
255.14,253.85,277.25,251.01,4.22,0.0054,Bitcoin Cash 
304.59,255.14,307.21,233.2,3.83,0.1938,Bitcoin Cash 
276.04,304.53,371.48,251.02,1.00,0.0937,Bitcoin Cash 
289.6,276.06,322.17,271.94,717.64,0.0491,Bitcoin Cash 
267.88,289.77,293.57,255.16,522.57,0.075,Bitcoin Cash 
318.13,267.88,331.4,265.74,659.63,0.1876,Bitcoin Cash 
323.52,318.17,379.98,266.4,950.72,0.0169,Bitcoin Cash 
354.2,323.56,376.78,308.04,932.26,0.0948,Bitcoin Cash 
574.17,354.61,588.12,354.39,1.38,0.621,Bitcoin Cash 
489.93,574.41,628.87,400.48,1.96,0.1467,Bitcoin Cash 
431.1,489.86,552.68,392.4,1.24,0.1201,Bitcoin Cash 
416.86,431.22,465.03,369.91,617.82,0.033,Bitcoin Cash 
458.06,416.86,489.96,389.65,547.19,0.0988,Bitcoin Cash 
667.88,458.21,667.88,429.61,752.76,0.4581,Bitcoin Cash 
678.85,667.79,773.43,602.15,1.10,0.0164,Bitcoin Cash 
483.28,678.05,735.78,409.68,1.02,0.2881,Bitcoin Cash 
500.31,483.19,555.53,431.52,736.7,0.0352,Bitcoin Cash 
593.49,500.65,608.62,500.38,824.43,0.1862,Bitcoin Cash 
536.21,593.79,601.95,502.96,1.49,0.0965,Bitcoin Cash 
500.34,536.21,543.11,443.91,1.55,0.0669,Bitcoin Cash 
530.76,500.14,598.42,488.24,1.63,0.0608,Bitcoin Cash 
672.51,530.69,693.89,522.19,1.93,0.2671,Bitcoin Cash 
989.7,673.8,1211.69,652.32,2.46,0.4717,Bitcoin Cash 
772.47,991.47,1039.83,686.86,2.55,0.2195,Bitcoin Cash 
1004.47,771.2,1030.72,716.19,2.56,0.3003,Bitcoin Cash 
1401.06,1003.98,1602.38,937,3.62,0.3948,Bitcoin Cash 
1167.76,1398.99,1638.62,1137.99,3.85,0.1665,Bitcoin Cash 
630.43,1167.76,1281.87,489.17,2.74,0.4601,Bitcoin Cash 
650.94,630.37,806.02,468.28,328.41,0.0325,Bitcoin Cash 
649.25,651.26,735.37,616.56,284.67,0.0026,Bitcoin Cash 
579.45,649.25,669.83,544.94,204.42,0.1075,Bitcoin Cash 
552.28,579.49,649.97,545.05,103.53,0.0469,Bitcoin Cash 
459.38,552.32,560.99,388.22,90.79,0.1682,Bitcoin Cash 
506.95,459.6,546.64,446.7,86.94,0.1036,Bitcoin Cash 
497.05,506.95,541.06,476.08,89.03,0.0195,Bitcoin Cash 
436.06,496.84,508.56,430.55,91.1,0.1227,Bitcoin Cash 
455.34,436.12,459.99,384.43,83.02,0.0442,Bitcoin Cash 
545.73,447.46,557.76,441.22,101.61,0.1985,Bitcoin Cash 
584.06,545.73,590.07,514.21,104.75,0.0702,Bitcoin Cash 
692.5,583.62,692.5,543.51,121.42,0.1857,Bitcoin Cash 
675.4,692.62,714.46,619.83,132.12,0.0247,Bitcoin Cash 
646.48,675.4,694.26,597.62,124.95,0.0428,Bitcoin Cash 
708.76,646.52,733.33,623.99,126.72,0.0963,Bitcoin Cash 
636.22,708.98,802.85,584.7,126.97,0.1023,Bitcoin Cash 
630.5,636.22,659.48,591.33,92.96,0.009,Bitcoin Cash 
516.87,630.45,646.98,480.57,82.59,0.1802,Bitcoin Cash 
551.97,516.87,559.83,471.4,70.73,0.0679,Bitcoin Cash 
614.11,551.99,633.95,531.66,76.18,0.1126,Bitcoin Cash 
624.23,615.23,647.21,567.93,77.78,0.0165,Bitcoin Cash 
629.11,624.23,655.72,591.37,79.97,0.0078,Bitcoin Cash 
583.36,629.18,633.05,536.34,56.58,0.0727,Bitcoin Cash 
587.2,583.37,617.32,575.81,30.66,0.0066,Bitcoin Cash 
665.8,587.3,731,585.8,1.1,0.1339,Bitcoin Cash 
584.3,665.8,686,543.2,671.10,0.1224,Bitcoin Cash 
562.7,584.3,635.5,542.6,938.84,0.037,Bitcoin Cash 
474.5,562.7,587.2,350,555.50,0.1567,Bitcoin Cash 
458.2,474.5,501.8,418.9,959.59,0.0344,Bitcoin Cash 
435.7,458.2,462.4,414.8,513.55,0.0491,Bitcoin Cash 
455.1,435.7,461,419.1,337.17,0.0445,Bitcoin Cash 
444.9,455.1,475.6,419.6,395.00,0.0224,Bitcoin Cash 
372.7,444.9,451.9,363,485.17,0.1623,Bitcoin Cash 
390.9,372.7,393.4,348.7,416.57,0.0488,Bitcoin Cash 
